recipe_id,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,ship_class_name_ru,role_id,role_name_ru,branch_id,craft_layer,producer_building_id,base_time_min_level5_yard1,time_min_level5_yard30,required_license_item_id,required_license_amount,input_ids_level5,input_amounts_level5,target_material_fe_level5,notes_ru
craft_factory_ark_automaton_tender_frigate_r10,factory_ark_automaton_tender_frigate_r10,Тендер,10,factory_ark,Заводные Ковчеги,frigate,Frigate,automaton_tender,AutomatonTender,automaton_tender_frigate,faction_flagship_license,frigate_yard,900.00,600.00,factory_ark_flagship_license,1,instrument_block;hangar_block;industry_block;propulsion_block;power_block;cargo_block;actuator;defense_block;sensor;calculator;airlock;deck_section;bulkhead;hatch;pump;beam,10;6;5;6;6;9;72;6;59;28;194;283;255;202;39;278,8602607.53,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r02,factory_ark_modular_survey_cruiser_r02,Модуль,2,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;quartz;magnesium;copper;ionide;calcite;charcoal;nickel,77;41;25;31;3;13;37;4,6612.27,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r03,factory_ark_modular_survey_cruiser_r03,Архив,3,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;quartz;copper;magnesium;ionide;calcite;charcoal;nickel,197;111;85;63;8;33;99;11,17491.78,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r04,factory_ark_modular_survey_cruiser_r04,Контур,4,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,invar;textolite;steel;melchior;glass_ceramic;elektron;siloxane;brass;resin;rubber,38;28;133;45;54;55;19;29;17;10,44818.69,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r05,factory_ark_modular_survey_cruiser_r05,Дешифр,5,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,invar;textolite;steel;melchior;glass_ceramic;elektron;siloxane;brass;resin;rubber,97;70;329;113;136;138;47;72;43;24,112096.09,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r06,factory_ark_modular_survey_cruiser_r06,Матрица,6,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,sensor;calculator;actuator;gyroscope;bulkhead;cowling;deck_section;hatch;beam;plating;airlock;pump,8;3;4;3;24;20;22;16;23;17;9;2,278246.95,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r07,factory_ark_modular_survey_cruiser_r07,Лабиринт,7,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,sensor;calculator;actuator;gyroscope;bulkhead;cowling;deck_section;hatch;plating;beam;airlock;pump,21;9;10;7;60;51;55;40;43;55;24;5,705176.26,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r08,factory_ark_modular_survey_cruiser_r08,Оракул,8,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,instrument_block;propulsion_block;hangar_block;power_block;sensor;defense_block;cargo_block;industry_block;calculator;actuator;gyroscope;bulkhead;cowling;deck_section,3;2;1;1;19;2;1;1;8;10;7;54;47;50,1770036.44,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r09,factory_ark_modular_survey_cruiser_r09,Хронист,9,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,instrument_block;propulsion_block;hangar_block;power_block;defense_block;cargo_block;industry_block;sensor;calculator;actuator;gyroscope;bulkhead;cowling;deck_section,8;4;3;3;4;3;1;40;17;20;14;113;98;105,4392034.94,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_modular_survey_cruiser_r10,factory_ark_modular_survey_cruiser_r10,Синтакс,10,factory_ark,Заводные Ковчеги,cruiser,Cruiser,modular_survey,ModularSurvey,modular_survey_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,factory_ark_flagship_license,1,instrument_block;propulsion_block;hangar_block;sensor;power_block;defense_block;cargo_block;industry_block;calculator;actuator;gyroscope;bulkhead;cowling;invar;deck_section;textolite,18;10;6;118;7;10;8;3;51;59;41;332;287;1515;305;1100,11115631.28,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r02,factory_ark_combat_ark_cruiser_r02,Блок,2,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;copper;magnesium;charcoal;quartz;calcite;ionide;automaton_relay,91;36;23;83;24;17;1;2,6684.36,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r03,factory_ark_combat_ark_cruiser_r03,Секстант,3,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;copper;magnesium;charcoal;quartz;calcite;ionide;automaton_relay,228;91;59;209;63;43;4;4,16939.58,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r04,factory_ark_combat_ark_cruiser_r04,Реле,4,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;textolite;bulat;invar;elektron;melchior;brass;glass_ceramic;rubber;aramid,193;22;17;22;50;25;52;36;15;10,43161.17,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r05,factory_ark_combat_ark_cruiser_r05,Каретка,5,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;textolite;bulat;invar;elektron;melchior;brass;glass_ceramic;rubber;aramid,473;55;43;57;123;64;126;92;36;25,107642.44,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r06,factory_ark_combat_ark_cruiser_r06,Ковчег,6,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,actuator;sensor;calculator;deck_section;hatch;bulkhead;armor_plate;gyroscope;airlock;beam;plating;pump,6;5;3;34;24;26;10;2;12;21;15;2,279036.92,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r07,factory_ark_combat_ark_cruiser_r07,Батарея,7,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,actuator;sensor;calculator;deck_section;hatch;bulkhead;armor_plate;gyroscope;airlock;beam;plating;pump,15;13;7;86;62;67;26;6;31;53;36;6,713750.63,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r08,factory_ark_combat_ark_cruiser_r08,Механик,8,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,instrument_block;hangar_block;defense_block;power_block;weapon_block;propulsion_block;industry_block;cargo_block;actuator;sensor;calculator;deck_section;hatch;bulkhead,2;1;3;1;1;1;1;1;15;12;7;83;60;64,1830934.76,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r09,factory_ark_combat_ark_cruiser_r09,Рота,9,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,instrument_block;hangar_block;defense_block;power_block;weapon_block;propulsion_block;industry_block;cargo_block;actuator;sensor;calculator;deck_section;hatch;bulkhead,6;3;7;4;4;3;2;4;32;27;15;179;129;138,4719414.04,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_combat_ark_cruiser_r10,factory_ark_combat_ark_cruiser_r10,Армада,10,factory_ark,Заводные Ковчеги,cruiser,Cruiser,combat_ark,CombatArk,combat_ark_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,factory_ark_flagship_license,1,instrument_block;hangar_block;defense_block;power_block;weapon_block;propulsion_block;industry_block;cargo_block;actuator;sensor;calculator;deck_section;hatch;steel;bulkhead;armor_plate,14;6;15;8;8;7;4;8;93;77;42;516;371;7342;398;160,11863282.64,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r02,factory_ark_assault_cruiser_r02,Штурм,2,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;copper;charcoal;magnesium;calcite;quartz;sylvine;acid,100;33;85;21;19;17;6;2,6512.86,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r03,factory_ark_assault_cruiser_r03,Клещи,3,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;copper;charcoal;magnesium;calcite;quartz;sylvine;acid,275;92;234;57;52;46;18;5,18120.82,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r04,factory_ark_assault_cruiser_r04,Привод,4,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;bulat;textolite;brass;elektron;invar;rubber;resin;melchior;glass_ceramic,229;20;16;54;47;17;18;25;18;32,43458.01,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r05,factory_ark_assault_cruiser_r05,Грань,5,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;bulat;textolite;brass;elektron;invar;rubber;resin;glass_ceramic;melchior,565;50;38;132;115;43;47;63;79;45,107509.61,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r06,factory_ark_assault_cruiser_r06,Импульс,6,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,deck_section;actuator;bulkhead;calculator;sensor;hatch;armor_plate;pump;beam;gyroscope;airlock;plating,35;5;33;2;4;25;12;4;26;2;12;17,294002.08,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r07,factory_ark_assault_cruiser_r07,Врезка,7,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,actuator;deck_section;bulkhead;calculator;armor_plate;sensor;hatch;pump;beam;gyroscope;airlock;plating,14;86;81;6;31;11;61;10;63;5;31;41,735155.00,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r08,factory_ark_assault_cruiser_r08,Жнец,8,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,instrument_block;defense_block;power_block;hangar_block;weapon_block;propulsion_block;industry_block;cargo_block;actuator;bulkhead;deck_section;calculator;sensor;armor_plate,2;3;1;1;1;1;1;1;13;76;79;6;10;29,1787567.83,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r09,factory_ark_assault_cruiser_r09,Пролом,9,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,instrument_block;defense_block;power_block;hangar_block;weapon_block;propulsion_block;industry_block;cargo_block;actuator;deck_section;bulkhead;calculator;sensor;armor_plate,5;9;4;2;4;3;2;4;27;166;159;12;21;61,4522868.51,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_assault_cruiser_r10,factory_ark_assault_cruiser_r10,Авангард,10,factory_ark,Заводные Ковчеги,cruiser,Cruiser,assault,Assault,assault_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,factory_ark_flagship_license,1,instrument_block;defense_block;hangar_block;power_block;weapon_block;industry_block;propulsion_block;cargo_block;actuator;deck_section;bulkhead;steel;calculator;sensor;armor_plate;hatch,11;18;5;8;8;4;6;8;74;448;428;7583;34;58;165;321,10764515.94,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r02,factory_ark_mechanized_citadel_battleship_r02,Станина,2,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,raw_resources,battleship_yard,1.60,1.07,,0,iron;magnesium;calcite;copper;quartz;charcoal;sylvine;ionide,169;41;35;33;24;71;11;2,9721.84,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r03,factory_ark_mechanized_citadel_battleship_r03,Доминант,3,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,raw_resources,battleship_yard,3.75,2.50,,0,iron;magnesium;calcite;copper;quartz;charcoal;sylvine;ionide,447;108;94;88;64;191;30;4,25972.74,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r04,factory_ark_mechanized_citadel_battleship_r04,Центурион,4,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,prepared_materials,battleship_yard,9.00,6.00,,0,steel;elektron;rubber;textolite;brass;invar;bulat;melchior;resin;glass_ceramic,330;105;37;26;92;27;19;32;35;43,67596.48,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r05,factory_ark_mechanized_citadel_battleship_r05,Механос,5,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,prepared_materials,battleship_yard,22.50,15.00,,0,steel;elektron;rubber;textolite;brass;invar;melchior;bulat;resin;glass_ceramic,788;255;91;62;218;66;80;43;86;104,162610.62,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r06,factory_ark_mechanized_citadel_battleship_r06,Башня,6,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,hull_and_machine_parts,battleship_yard,60.00,40.00,,0,bulkhead;deck_section;hatch;actuator;airlock;sensor;calculator;pump;armor_plate;steel;beam;gyroscope,59;61;45;8;28;5;3;4;10;344;21;2,405042.92,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r07,factory_ark_mechanized_citadel_battleship_r07,Кастелян,7,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;hatch;actuator;airlock;sensor;calculator;pump;armor_plate;gyroscope;beam;steel,145;149;111;19;69;13;7;10;25;4;50;633,984968.83,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r08,factory_ark_mechanized_citadel_battleship_r08,Легат,8,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;instrument_block;defense_block;hangar_block;industry_block;power_block;bulkhead;deck_section;hatch;propulsion_block;actuator;weapon_block;airlock;sensor,7;2;4;1;1;1;159;164;122;1;21;1;76;15,2692480.60,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r09,factory_ark_mechanized_citadel_battleship_r09,Цитадель,9,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;instrument_block;defense_block;industry_block;hangar_block;power_block;propulsion_block;weapon_block;bulkhead;deck_section;hatch;actuator;airlock;sensor,15;6;9;3;3;3;3;3;331;340;253;43;160;30,6606296.36,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_mechanized_citadel_battleship_r10,factory_ark_mechanized_citadel_battleship_r10,Архимашина,10,factory_ark,Заводные Ковчеги,battleship,Battleship,mechanized_citadel,MechanizedCitadel,mechanized_citadel_battleship,faction_flagship_license,battleship_yard,900.00,600.00,factory_ark_flagship_license,1,cargo_block;instrument_block;defense_block;industry_block;hangar_block;bulkhead;deck_section;power_block;hatch;propulsion_block;actuator;weapon_block;airlock;steel;sensor;calculator,32;13;20;7;7;924;948;7;705;6;121;6;448;11613;83;42,16205484.94,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r02,factory_ark_automaton_factory_battleship_r02,Цех,2,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,raw_resources,battleship_yard,1.60,1.07,,0,iron;magnesium;calcite;quartz;copper;charcoal;sylvine;automaton_coil,183;45;39;27;25;56;10;1,10032.41,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r03,factory_ark_automaton_factory_battleship_r03,Верстак,3,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,raw_resources,battleship_yard,3.75,2.50,,0,iron;magnesium;calcite;quartz;copper;charcoal;sylvine;ionide,486;119;104;76;72;159;29;5,27332.01,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r04,factory_ark_automaton_factory_battleship_r04,Конвейер,4,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,prepared_materials,battleship_yard,9.00,6.00,,0,steel;elektron;rubber;textolite;brass;invar;melchior;resin;iron;glass_ceramic,326;114;45;28;91;30;37;45;182;43,71100.25,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r05,factory_ark_automaton_factory_battleship_r05,Автомат,5,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,prepared_materials,battleship_yard,22.50,15.00,,0,steel;elektron;rubber;textolite;brass;invar;melchior;resin;glass_ceramic;bulat,730;254;104;62;205;69;85;106;99;30,160978.04,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r06,factory_ark_automaton_factory_battleship_r06,Сборка,6,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,hull_and_machine_parts,battleship_yard,60.00,40.00,,0,bulkhead;deck_section;hatch;airlock;actuator;sensor;calculator;pump;beam;steel;armor_plate;gyroscope,65;59;45;35;8;6;3;6;25;346;7;1,429691.06,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r07,factory_ark_automaton_factory_battleship_r07,Манипулятор,7,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;airlock;hatch;actuator;sensor;pump;calculator;beam;armor_plate;steel;gyroscope,165;151;89;113;19;16;16;8;60;18;658;4,1086085.60,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r08,factory_ark_automaton_factory_battleship_r08,Фабрикатор,8,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;instrument_block;industry_block;hangar_block;defense_block;bulkhead;deck_section;power_block;airlock;hatch;propulsion_block;actuator;sensor;pump,7;3;2;1;3;169;154;1;91;116;1;19;16;17,2828649.77,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r09,factory_ark_automaton_factory_battleship_r09,Мануфактор,9,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;instrument_block;industry_block;defense_block;hangar_block;power_block;bulkhead;propulsion_block;deck_section;airlock;hatch;actuator;sensor;pump,17;6;4;8;3;3;338;2;308;184;231;39;32;34,6620413.13,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_automaton_factory_battleship_r10,factory_ark_automaton_factory_battleship_r10,Фабрика,10,factory_ark,Заводные Ковчеги,battleship,Battleship,automaton_factory,AutomatonFactory,automaton_factory_battleship,faction_flagship_license,battleship_yard,900.00,600.00,factory_ark_flagship_license,1,cargo_block;industry_block;instrument_block;defense_block;hangar_block;bulkhead;deck_section;airlock;hatch;power_block;actuator;propulsion_block;sensor;steel;pump;calculator,40;10;15;19;7;1037;945;569;709;7;117;5;99;11783;105;46,17889506.52,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r02,devourers_harpoon_frigate_r02,Крючок,2,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,raw_resources,frigate_yard,1.60,1.07,,0,iron;magnesium;charcoal;leviathan_sinew;copper;acid;leviathan_fat;calcite,56;23;60;2;17;2;5;9,4891.39,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r03,devourers_harpoon_frigate_r03,Зубец,3,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,raw_resources,frigate_yard,3.75,2.50,,0,iron;magnesium;charcoal;leviathan_sinew;copper;acid;leviathan_fat;calcite,144;60;157;5;44;6;13;24,12769.49,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r04,devourers_harpoon_frigate_r04,Канат,4,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,prepared_materials,frigate_yard,9.00,6.00,,0,steel;aramid;bulat;elektron;resin;rubber;brass;siloxane;orkit;leviathan_sinew,125;30;16;51;27;17;33;18;10;6,33981.55,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r05,devourers_harpoon_frigate_r05,Улов,5,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,prepared_materials,frigate_yard,22.50,15.00,,0,steel;aramid;bulat;elektron;resin;rubber;brass;siloxane;orkit;leviathan_sinew,287;71;37;119;63;41;76;40;23;12,78699.09,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r06,devourers_harpoon_frigate_r06,Гарпун,6,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,hull_and_machine_parts,frigate_yard,60.00,40.00,,0,actuator;transmission;deck_section;armor_plate;bulkhead;airlock;gyroscope;beam;hatch;engine;pump;plating,6;3;20;8;17;10;2;18;12;2;2;12,198711.52,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r07,devourers_harpoon_frigate_r07,Рывкач,7,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,hull_and_machine_parts,frigate_yard,135.00,90.00,,0,actuator;transmission;deck_section;armor_plate;bulkhead;airlock;gyroscope;hatch;engine;beam;pump;plating,16;8;52;22;44;25;4;31;4;45;6;31,520994.87,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r08,devourers_harpoon_frigate_r08,Ловчий,8,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,ship_blocks,frigate_yard,270.00,180.00,,0,weapon_block;propulsion_block;cargo_block;industry_block;power_block;defense_block;actuator;instrument_block;transmission;armor_plate;deck_section;bulkhead;airlock;hatch,2;1;2;1;1;1;14;1;7;20;46;39;23;28,1263654.72,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r09,devourers_harpoon_frigate_r09,Хват,9,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,ship_blocks,frigate_yard,495.00,330.00,,0,weapon_block;propulsion_block;cargo_block;industry_block;power_block;defense_block;instrument_block;actuator;transmission;armor_plate;deck_section;bulkhead;airlock;hatch,5;4;5;2;3;3;2;32;15;45;104;89;52;63,3435440.43,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_frigate_r10,devourers_harpoon_frigate_r10,Крюк,10,devourers,Пожиратели,frigate,Frigate,harpoon,Harpoon,harpoon_frigate,faction_flagship_license,frigate_yard,900.00,600.00,devourers_flagship_license,1,weapon_block;propulsion_block;cargo_block;industry_block;power_block;defense_block;actuator;instrument_block;transmission;armor_plate;deck_section;steel;bulkhead;aramid;airlock;hatch,12;9;12;5;7;8;95;3;46;138;311;5025;264;1273;155;190,8885876.15,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_brawler_frigate_r02,devourers_brawler_frigate_r02,Кулак,2,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,raw_resources,frigate_yard,1.60,1.07,,0,iron;magnesium;charcoal;copper;calcite;acid;claudium;leviathan_sinew,63;20;75;22;12;2;2;1,4758.06,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_brawler_frigate_r03,devourers_brawler_frigate_r03,Драчун,3,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,raw_resources,frigate_yard,3.75,2.50,,0,iron;magnesium;charcoal;copper;calcite;claudium;acid;sylvine,162;52;191;56;31;6;4;12,12197.82,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_brawler_frigate_r04,devourers_brawler_frigate_r04,Тесак,4,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,prepared_materials,frigate_yard,9.00,6.00,,0,steel;bulat;aramid;elektron;brass;resin;rubber;siloxane;orkit;iron,154;18;21;41;38;18;11;14;8;59,30612.22,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
