mission_profile,mission_profile_ru,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,role_id,branch_id,primary_activity,primary_activity_ru,primary_activity_score,combat_score,mining_score,gas_score,hunting_score,salvage_score,relic_score,repair_score,courier_score,effectiveness_multiplier,class_income_multiplier,mission_scope,mission_archetype,mission_base_fe,mission_required_power,ship_power_estimate,mission_success_factor,requirement_details,mission_capacity_multiplier,five_sortie_floor_fe,five_sortie_floor_applied,variance_multiplier,gross_total_value_fe,accumulated_total_value_fe,material_value_fe,intangible_value_fe,extraction_intangible_multiplier,extraction_intangible_bonus_fe,destroyed_total_value_fe,destroyed_liquid_fe,extracted_total_value_fe,extracted_liquid_fe,total_value_fe,freight_fe,extracted_freight_fe,resource_fe,profile_currency_fe,reputation_fe,extracted_reputation_fe,info_fe,liquid_fe,base_ship_xp,destroyed_ship_xp,extracted_ship_xp,ship_xp,base_mastery_points,destroyed_mastery_points,extracted_mastery_points,mastery_points,craft_full_eff_fe,craft_raw_fe,buy_estimate_fe,base_sorties,craft_payback_sorties,raw_craft_payback_sorties,buy_payback_sorties,craft_total_value_payback_sorties,raw_craft_total_value_payback_sorties,buy_total_value_payback_sorties,craft_lifetimes_to_payback,raw_craft_lifetimes_to_payback,buy_lifetimes_to_payback,activity_capacity_fe,activity_capacity_note,capacity_target_fe,capacity_vs_material_value,capacity_vs_required_value,capacity_vs_total_value,capacity_vs_liquid_value,capacity_vs_five_sortie_craft_target
quick,Быстрая,wind_houses_combat_cruiser_r06,Гроза,6,wind_houses,Ветровые Дома,cruiser,combat,combat_cruiser,combat,Бой,61.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,50.85,1.0970,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,856.63,1.0000,quick_adaptive,1.00,0.00,no,1.0439,40080.59,40080.59,10020.15,30060.44,2.00,30060.44,30060.44,17635.46,70141.03,45291.07,70141.03,17635.46,35270.92,8016.12,2004.03,1202.42,2404.84,0.00,45291.07,1080,1080,2160,2160,14,14,28,28,289309.00,1817096.00,752203.40,12,6.39,40.12,16.61,4.12,25.91,10.72,0.53,3.34,1.38,107403.45,"лимит задается плотностью целей/контрактом, не трюмом",70141.03,10.72,1.53,1.53,2.37,1.86
quick,Быстрая,wind_houses_combat_cruiser_r07,Ракетник,7,wind_houses,Ветровые Дома,cruiser,combat,combat_cruiser,combat,Бой,70.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,52.11,1.1339,1.00,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1472.91,1.0000,quick_adaptive,1.00,0.00,no,0.9697,76968.58,76968.58,19242.15,57726.44,2.00,57726.44,57726.44,33866.18,134695.02,86974.50,134695.02,33866.18,67732.35,15393.72,3848.43,2309.06,4618.11,0.00,86974.50,2160,2160,4320,4320,15,15,30,30,673077.00,4246608.00,2153846.40,12,7.74,48.83,24.76,5.00,31.53,15.99,0.64,4.07,2.06,213828.34,"лимит задается плотностью целей/контрактом, не трюмом",134695.02,11.11,1.59,1.59,2.46,1.59
quick,Быстрая,wind_houses_combat_cruiser_r08,Смерч,8,wind_houses,Ветровые Дома,cruiser,combat,combat_cruiser,combat,Бой,79.00,79.00,0.00,0.00,0.00,0.00,0.00,0.00,54.63,1.1766,1.00,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2565.50,1.0000,quick_adaptive,1.00,0.00,no,0.9976,164330.37,164330.37,41082.59,123247.78,2.00,123247.78,123247.78,72305.36,287578.15,185693.32,287578.15,72305.36,144610.73,32866.07,8216.52,4929.91,9859.82,0.00,185693.32,4320,4320,8640,8640,17,17,34,34,1747958.00,14911376.00,6642240.40,15,9.41,80.30,35.77,6.08,51.85,23.10,0.63,5.35,2.38,472706.59,"лимит задается плотностью целей/контрактом, не трюмом",287578.15,11.51,1.64,1.64,2.55,1.35
quick,Быстрая,wind_houses_combat_cruiser_r09,Ураган,9,wind_houses,Ветровые Дома,cruiser,combat,combat_cruiser,combat,Бой,88.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,56.86,1.2184,1.00,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4352.04,1.0000,quick_adaptive,1.00,0.00,no,1.0586,366314.81,366314.81,91578.70,274736.11,2.00,274736.11,274736.11,161178.52,641050.91,413935.73,641050.91,161178.52,322357.03,73262.96,18315.74,10989.44,21978.89,0.00,413935.73,8640,8640,17280,17280,18,18,36,36,4849321.00,41442944.00,21337012.40,15,11.72,100.12,51.55,7.56,64.65,33.28,0.78,6.67,3.44,1089786.55,"лимит задается плотностью целей/контрактом, не трюмом",641050.91,11.90,1.70,1.70,2.63,1.12
quick,Быстрая,wind_houses_combat_cruiser_r10,Циклон,10,wind_houses,Ветровые Дома,cruiser,combat,combat_cruiser,combat,Бой,92.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,58.25,1.2387,1.00,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7502.40,1.0000,quick_adaptive,1.00,0.00,no,0.9964,715889.67,715889.67,178972.42,536917.25,2.00,536917.25,536917.25,314991.46,1252806.93,808955.33,1252806.93,314991.46,629982.91,143177.93,35794.48,21476.69,42953.38,0.00,808955.33,17280,17280,34560,34560,20,20,40,40,16683068.00,96718832.00,83415340.00,15,20.62,119.56,103.11,13.32,77.20,66.58,1.37,7.97,6.87,2161091.95,"лимит задается плотностью целей/контрактом, не трюмом",1252806.93,12.07,1.72,1.72,2.67,0.65
quick,Быстрая,wind_houses_combat_frigate_r02,Шквал,2,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,courier,Курьерка,44.58,18.00,0.00,0.00,0.00,0.00,0.00,0.00,44.58,0.9783,0.92,adaptive_ship_rank,quick_adaptive,2200.00,0.00,96.58,1.0000,quick_adaptive,1.00,0.00,no,1.0150,2009.70,2009.70,301.45,1708.24,2.00,1708.24,1708.24,643.10,3717.94,1587.66,3717.94,643.10,1286.21,241.16,60.29,844.07,1688.15,0.00,1587.66,10,10,20,20,9,9,18,18,5110.00,10220.00,6643.00,10,3.22,6.44,4.18,1.37,2.75,1.79,0.32,0.64,0.42,5311.55,"лимит задается плотностью целей/контрактом, не трюмом",3717.94,17.62,1.43,1.43,3.35,5.20
quick,Быстрая,wind_houses_combat_frigate_r03,Вихрь,3,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,courier,Курьерка,47.65,24.00,0.00,0.00,0.00,0.00,0.00,0.00,47.65,1.0011,0.92,adaptive_ship_rank,quick_adaptive,4400.00,0.00,165.17,1.0000,quick_adaptive,1.00,0.00,no,1.0418,4221.58,4221.58,633.24,3588.34,2.00,3588.34,3588.34,1350.91,7809.92,3335.05,7809.92,1350.91,2701.81,506.59,126.65,1773.06,3546.13,0.00,3335.05,20,20,40,40,11,11,22,22,13590.00,27180.00,20385.00,10,4.07,8.15,6.11,1.74,3.48,2.61,0.41,0.81,0.61,11307.30,"лимит задается плотностью целей/контрактом, не трюмом",7809.92,17.86,1.45,1.45,3.39,4.16
quick,Быстрая,wind_houses_combat_frigate_r04,Рывок,4,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,courier,Курьерка,46.61,31.00,0.00,0.00,0.00,0.00,0.00,0.00,46.61,1.0083,0.92,adaptive_ship_rank,quick_adaptive,8700.00,0.00,283.16,1.0000,quick_adaptive,1.00,0.00,no,0.9758,7875.10,7875.10,1181.27,6693.84,2.00,6693.84,6693.84,2520.03,14568.94,6221.33,14568.94,2520.03,5040.07,945.01,236.25,3307.54,6615.09,0.00,6221.33,40,40,80,80,13,13,26,26,31945.00,125300.00,57501.00,10,5.13,20.14,9.24,2.19,8.60,3.95,0.51,2.01,0.92,20998.40,"лимит задается плотностью целей/контрактом, не трюмом",14568.94,17.78,1.44,1.44,3.38,3.29
quick,Быстрая,wind_houses_combat_frigate_r05,Порыв,5,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,courier,Курьерка,51.61,36.00,0.00,0.00,0.00,0.00,0.00,0.00,51.61,1.0433,0.92,adaptive_ship_rank,quick_adaptive,17400.00,0.00,493.60,1.0000,quick_adaptive,1.00,0.00,no,0.9806,16377.24,16377.24,2456.59,13920.65,2.00,13920.65,13920.65,5240.72,30297.89,12938.02,30297.89,5240.72,10481.43,1965.27,491.32,6878.44,13756.88,0.00,12938.02,80,80,160,160,16,16,32,32,78995.00,315980.00,173789.00,12,6.11,24.42,13.43,2.61,10.43,5.74,0.51,2.04,1.12,44615.53,"лимит задается плотностью целей/контрактом, не трюмом",30297.89,18.16,1.47,1.47,3.45,2.82
quick,Быстрая,wind_houses_combat_frigate_r06,Буран,6,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,courier,Курьерка,48.30,44.00,0.00,0.00,0.00,0.00,0.00,0.00,48.30,1.0360,0.92,adaptive_ship_rank,quick_adaptive,35000.00,0.00,841.16,1.0000,quick_adaptive,1.00,0.00,no,1.0534,35141.97,35141.97,5271.29,29870.67,2.00,29870.67,29870.67,11245.43,65012.64,27762.15,65012.64,11245.43,22490.86,4217.04,1054.26,14759.63,29519.25,0.00,27762.15,160,160,320,320,18,18,36,36,221095.00,1356584.00,574847.00,12,7.96,48.86,20.71,3.40,20.87,8.84,0.66,4.07,1.73,94390.22,"лимит задается плотностью целей/контрактом, не трюмом",65012.64,17.91,1.45,1.45,3.40,2.13
quick,Быстрая,wind_houses_combat_frigate_r07,Тайфун,7,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,combat,Бой,58.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,55.61,1.1022,0.92,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1458.70,1.0000,quick_adaptive,1.00,0.00,no,0.9948,70616.14,70616.14,17654.03,52962.10,2.00,52962.10,52962.10,31071.10,123578.24,79796.23,123578.24,31071.10,62142.20,14123.23,3530.81,2118.48,4236.97,0.00,79796.23,2160,2160,4320,4320,15,15,30,30,503117.00,3140416.00,1609974.40,12,6.31,39.36,20.18,4.07,25.41,13.03,0.53,3.28,1.68,186912.08,"лимит задается плотностью целей/контрактом, не трюмом",123578.24,10.59,1.51,1.51,2.34,1.86
quick,Быстрая,wind_houses_combat_frigate_r08,Стрела,8,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,courier,Курьерка,57.87,54.00,0.00,0.00,0.00,0.00,0.00,0.00,57.87,1.0999,0.92,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2508.00,1.0000,quick_adaptive,1.00,0.00,no,1.0054,142434.89,142434.89,21365.23,121069.66,2.00,121069.66,121069.66,45579.17,263504.55,112523.56,263504.55,45579.17,91158.33,17092.19,4273.05,59822.65,119645.31,0.00,112523.56,640,640,1280,1280,22,22,44,44,1344853.00,11270656.00,5110441.40,15,11.95,100.16,45.42,5.10,42.77,19.39,0.80,6.68,3.03,398336.53,"лимит задается плотностью целей/контрактом, не трюмом",263504.55,18.64,1.51,1.51,3.54,1.48
quick,Быстрая,wind_houses_combat_frigate_r09,Молния,9,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,combat,Бой,70.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,58.80,1.1554,0.92,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4262.16,1.0000,quick_adaptive,1.00,0.00,no,0.9638,290949.27,290949.27,72737.32,218211.95,2.00,218211.95,218211.95,128017.68,509161.22,328772.67,509161.22,128017.68,256035.35,58189.85,14547.46,8728.48,17456.96,0.00,328772.67,8640,8640,17280,17280,18,18,36,36,3185163.00,26902984.00,14014717.20,15,9.69,81.83,42.63,6.26,52.84,27.53,0.65,5.46,2.84,808293.43,"лимит задается плотностью целей/контрактом, не трюмом",509161.22,11.11,1.59,1.59,2.46,1.27
quick,Быстрая,wind_houses_combat_frigate_r10,Шторм,10,wind_houses,Ветровые Дома,frigate,combat,combat_frigate,combat,Бой,74.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,60.30,1.1763,0.92,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7344.00,1.0000,quick_adaptive,1.00,0.00,no,1.0435,655001.00,655001.00,163750.25,491250.75,2.00,491250.75,491250.75,288200.44,1146251.76,740151.13,1146251.76,288200.44,576400.88,131000.20,32750.05,19650.03,39300.06,0.00,740151.13,17280,17280,34560,34560,20,20,40,40,14155927.00,74983512.00,70779635.00,15,19.13,101.31,95.63,12.35,65.42,61.75,1.28,6.75,6.38,1848330.96,"лимит задается плотностью целей/контрактом, не трюмом",1146251.76,11.29,1.61,1.61,2.50,0.65
quick,Быстрая,wind_houses_industrial_battleship_r02,Гондола,2,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,courier,Курьерка,43.01,0.00,36.00,18.00,0.00,34.00,0.00,0.00,43.01,0.9845,1.12,adaptive_ship_rank,quick_adaptive,2200.00,0.00,95.30,1.0000,quick_adaptive,1.00,0.00,no,1.0305,2499.71,2499.71,374.96,2124.76,2.00,2124.76,2124.76,799.91,4624.47,1974.77,4624.47,799.91,1599.82,299.97,74.99,1049.88,2099.76,0.00,1974.77,10,10,20,20,9,9,18,18,10610.00,21220.00,13793.00,10,5.37,10.75,6.98,2.29,4.59,2.98,0.54,1.07,0.70,6561.25,"лимит задается плотностью целей/контрактом, не трюмом",4624.47,17.50,1.42,1.42,3.32,3.09
quick,Быстрая,wind_houses_industrial_battleship_r03,Транзит,3,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,courier,Курьерка,45.48,10.00,45.00,28.00,0.00,45.00,8.40,0.00,45.48,1.0110,1.12,adaptive_ship_rank,quick_adaptive,4400.00,0.00,163.74,1.0000,quick_adaptive,1.00,0.00,no,1.0562,5262.17,5262.17,789.32,4472.84,2.00,4472.84,4472.84,1683.89,9735.01,4157.11,9735.01,1683.89,3367.79,631.46,157.86,2210.11,4420.22,0.00,4157.11,20,20,40,40,11,11,22,22,28270.00,56540.00,42405.00,10,6.80,13.60,10.20,2.90,5.81,4.36,0.68,1.36,1.02,13962.43,"лимит задается плотностью целей/контрактом, не трюмом",9735.01,17.69,1.43,1.43,3.36,2.47
quick,Быстрая,wind_houses_industrial_battleship_r04,Каравелла,4,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,salvage,Сальваж,56.00,14.00,55.00,38.00,0.00,56.00,13.20,0.00,49.37,1.0717,1.12,adaptive_ship_rank,quick_adaptive,8700.00,0.00,281.82,1.0000,quick_adaptive,1.00,0.00,no,1.0007,10449.98,10449.98,7105.99,3343.99,2.00,3343.99,3343.99,1881.00,13793.98,10867.98,13793.98,1881.00,3761.99,5851.99,1254.00,209.00,418.00,0.00,10867.98,110,110,220,220,12,12,24,24,67588.00,257552.00,121658.40,10,6.22,23.70,11.19,4.90,18.67,8.82,0.62,2.37,1.12,8234400000.00,точные узлы автоматонов / 3431.0 т,7105.99,1158797.23,1158797.23,596956.15,757675.11,609161.39
quick,Быстрая,wind_houses_industrial_battleship_r05,Магнит,5,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,salvage,Сальваж,66.00,18.00,64.00,48.00,0.00,66.00,18.00,0.00,51.96,1.1268,1.12,adaptive_ship_rank,quick_adaptive,17400.00,0.00,488.90,1.0000,quick_adaptive,1.00,0.00,no,0.9715,21332.48,21332.48,14506.09,6826.39,2.00,6826.39,6826.39,3839.85,28158.87,22185.78,28158.87,3839.85,7679.69,11946.19,2559.90,426.65,853.30,0.00,22185.78,220,220,440,440,14,14,28,28,161793.00,633972.00,355944.60,12,7.29,28.58,16.04,5.75,22.51,12.64,0.61,2.38,1.34,9547200000.00,точные узлы автоматонов / 3978.0 т,14506.09,658151.35,658151.35,339047.66,430329.73,295043.67
quick,Быстрая,wind_houses_industrial_battleship_r06,Линия,6,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,salvage,Сальваж,76.00,22.00,72.00,58.00,0.00,76.00,22.80,0.00,56.32,1.1827,1.12,adaptive_ship_rank,quick_adaptive,35000.00,0.00,837.76,1.0000,quick_adaptive,1.00,0.00,no,0.9739,45155.14,45155.14,30705.49,14449.64,2.00,14449.64,14449.64,8127.92,59604.78,46961.34,59604.78,8127.92,16255.85,25286.88,5418.62,903.10,1806.21,0.00,46961.34,440,440,880,880,17,17,34,34,416075.00,2728648.00,1081795.00,12,8.86,58.10,23.04,6.98,45.78,18.15,0.74,4.84,1.92,10956000000.00,точные узлы автоматонов / 4565.0 т,30705.49,356809.11,356809.11,183810.75,233298.26,131658.96
quick,Быстрая,wind_houses_industrial_battleship_r07,Грузовик,7,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,salvage,Сальваж,84.00,26.00,80.00,66.00,0.00,84.00,26.40,0.00,59.98,1.2302,1.12,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1438.98,1.0000,quick_adaptive,1.00,0.00,no,0.9658,93150.79,93150.79,63342.54,29808.25,2.00,29808.25,29808.25,16767.14,122959.05,96876.83,122959.05,16767.14,33534.29,52164.44,11178.10,1863.02,3726.03,0.00,96876.83,880,880,1760,1760,19,19,38,38,1038850.00,6852584.00,3324320.00,12,10.72,70.74,34.31,8.45,55.73,27.04,0.89,5.89,2.86,12319200000.00,точные узлы автоматонов / 5133.0 т,63342.54,194485.41,194485.41,100189.45,127163.54,59292.49
quick,Быстрая,wind_houses_industrial_battleship_r08,Транспорт,8,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,salvage,Сальваж,90.00,30.00,86.00,74.00,0.00,90.00,29.40,0.00,61.83,1.2641,1.12,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2493.50,1.0000,quick_adaptive,1.00,0.00,no,0.9622,190716.70,190716.70,129687.36,61029.34,2.00,61029.34,61029.34,34329.01,251746.04,198345.37,251746.04,34329.01,68658.01,106801.35,22886.00,3814.33,7628.67,0.00,198345.37,1760,1760,3520,3520,21,21,42,42,2768883.00,24352144.00,10521755.40,15,13.96,122.78,53.05,11.00,96.73,41.80,0.93,8.19,3.54,13500000000.00,точные узлы автоматонов / 5625.0 т,129687.36,104096.50,104096.50,53625.47,68063.10,24378.06
quick,Быстрая,wind_houses_industrial_battleship_r09,Конвейер,9,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,salvage,Сальваж,96.00,34.00,91.00,80.00,0.00,96.00,31.80,0.00,64.77,1.2984,1.12,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4213.44,1.0000,quick_adaptive,1.00,0.00,no,0.9543,394104.80,394104.80,267991.26,126113.54,2.00,126113.54,126113.54,70938.86,520218.33,409868.99,520218.33,70938.86,141877.73,220698.69,47292.58,7882.10,15764.19,0.00,409868.99,3520,3520,7040,7040,23,23,46,46,6571389.00,58564256.00,28914111.60,15,16.03,142.89,70.54,12.63,112.58,55.58,1.07,9.53,4.70,14619600000.00,точные узлы автоматонов / 6091.5 т,267991.26,54552.52,54552.52,28102.82,35668.96,11123.68
quick,Быстрая,wind_houses_industrial_battleship_r10,Монсун,10,wind_houses,Ветровые Дома,battleship,industrial,industrial_battleship,salvage,Сальваж,99.00,38.00,94.00,84.00,0.00,99.00,33.60,0.00,67.43,1.3180,1.12,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7261.92,1.0000,quick_adaptive,1.00,0.00,no,1.0388,889383.89,889383.89,604781.04,284602.84,2.00,284602.84,284602.84,160089.10,1173986.73,924959.24,1173986.73,160089.10,320178.20,498054.98,106726.07,17787.68,35575.36,0.00,924959.24,7040,7040,14080,14080,25,25,50,50,23484532.00,156381592.00,117422660.00,15,25.39,169.07,126.95,20.00,133.21,100.02,1.69,11.27,8.46,15649200000.00,точные узлы автоматонов / 6520.5 т,604781.04,25875.81,25875.81,13329.96,16918.80,3331.81
quick,Быстрая,wind_houses_industrial_cruiser_r02,Сачок,2,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,courier,Курьерка,46.09,18.00,32.00,0.00,0.00,26.00,0.00,0.00,46.09,0.9982,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,96.52,1.0000,quick_adaptive,1.00,0.00,no,1.0596,2327.01,2327.01,349.05,1977.96,2.00,1977.96,1977.96,744.64,4304.96,1838.34,4304.96,744.64,1489.28,279.24,69.81,977.34,1954.69,0.00,1838.34,10,10,20,20,9,9,18,18,7590.00,15180.00,9867.00,10,4.13,8.26,5.37,1.76,3.53,2.29,0.41,0.83,0.54,6190.81,"лимит задается плотностью целей/контрактом, не трюмом",4304.96,17.74,1.44,1.44,3.37,4.08
quick,Быстрая,wind_houses_industrial_cruiser_r03,Трал,3,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,courier,Курьерка,49.42,21.00,40.00,16.00,0.00,33.00,0.00,0.00,49.42,1.0252,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,164.70,1.0000,quick_adaptive,1.00,0.00,no,0.9683,4367.99,4367.99,655.20,3712.80,2.00,3712.80,3712.80,1397.76,8080.79,3450.72,8080.79,1397.76,2795.52,524.16,131.04,1834.56,3669.12,0.00,3450.72,20,20,40,40,11,11,22,22,17920.00,35840.00,26880.00,10,5.19,10.39,7.79,2.22,4.44,3.33,0.52,1.04,0.78,11788.86,"лимит задается плотностью целей/контрактом, не трюмом",8080.79,17.99,1.46,1.46,3.42,3.29
quick,Быстрая,wind_houses_industrial_cruiser_r04,Сбор,4,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,courier,Курьерка,53.06,24.00,48.00,24.00,0.00,39.00,6.00,0.00,53.06,1.0561,1.00,adaptive_ship_rank,quick_adaptive,8700.00,0.00,282.52,1.0000,quick_adaptive,1.00,0.00,no,0.9496,8725.06,8725.06,1308.76,7416.30,2.00,7416.30,7416.30,2792.02,16141.36,6892.80,16141.36,2792.02,5584.04,1047.01,261.75,3664.52,7329.05,0.00,6892.80,40,40,80,80,13,13,26,26,44359.00,172836.00,79846.20,10,6.44,25.07,11.58,2.75,10.71,4.95,0.64,2.51,1.16,23915.44,"лимит задается плотностью целей/контрактом, не трюмом",16141.36,18.27,1.48,1.48,3.47,2.70
quick,Быстрая,wind_houses_industrial_cruiser_r05,Поток,5,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,courier,Курьерка,58.96,27.00,55.00,32.00,0.00,46.00,8.40,0.00,58.96,1.0969,1.00,adaptive_ship_rank,quick_adaptive,17400.00,0.00,490.30,1.0000,quick_adaptive,1.00,0.00,no,1.0166,19402.01,19402.01,2910.30,16491.71,2.00,16491.71,16491.71,6208.64,35893.73,15327.59,35893.73,6208.64,12417.29,2328.24,582.06,8148.85,16297.69,0.00,15327.59,80,80,160,160,16,16,32,32,116877.00,467508.00,257129.40,12,7.63,30.50,16.78,3.26,13.02,7.16,0.64,2.54,1.40,54504.63,"лимит задается плотностью целей/контрактом, не трюмом",35893.73,18.73,1.52,1.52,3.56,2.33
quick,Быстрая,wind_houses_industrial_cruiser_r06,Сифон,6,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,mining,Руда,62.00,30.00,62.00,40.00,0.00,52.00,10.80,0.00,61.70,1.1214,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,836.40,1.0000,quick_adaptive,1.00,0.00,no,0.9513,37336.78,37336.78,28375.95,8960.83,2.00,8960.83,8960.83,5227.15,46297.60,38830.25,46297.60,5227.15,10454.30,25389.01,2986.94,746.74,1493.47,0.00,38830.25,360,360,720,720,16,16,32,32,282470.00,1765680.00,734422.00,12,7.27,45.47,18.91,6.10,38.14,15.86,0.61,3.79,1.58,15214956.96,murky_monazite / 405.2 т сырья,28375.95,536.19,536.19,328.63,391.83,269.32
quick,Быстрая,wind_houses_industrial_cruiser_r07,Захват,7,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,mining,Руда,68.00,32.00,68.00,46.00,0.00,58.00,13.20,0.00,67.30,1.1593,1.00,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1435.79,1.0000,quick_adaptive,1.00,0.00,no,0.9715,78834.68,78834.68,59914.36,18920.32,2.00,18920.32,18920.32,11036.86,97755.00,81988.07,97755.00,11036.86,22073.71,53607.58,6306.77,1576.69,3153.39,0.00,81988.07,720,720,1440,1440,18,18,36,36,719353.00,4508464.00,2301929.60,12,8.77,54.99,28.08,7.36,46.12,23.55,0.73,4.58,2.34,18442636.39,murky_monazite / 491.1 т сырья,59914.36,307.82,307.82,188.66,224.94,128.19
quick,Быстрая,wind_houses_industrial_cruiser_r08,Пылесбор,8,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,mining,Руда,72.00,34.00,72.00,51.00,0.00,62.00,15.00,0.00,71.53,1.1862,1.00,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2486.00,1.0000,quick_adaptive,1.00,0.00,no,0.9678,160729.01,160729.01,122154.04,38574.96,2.00,38574.96,38574.96,22502.06,199303.97,167158.17,199303.97,22502.06,45004.12,109295.72,12858.32,3214.58,6429.16,0.00,167158.17,1440,1440,2880,2880,20,20,40,40,1941125.00,17148168.00,7376275.00,15,11.61,102.59,44.13,9.74,86.04,37.01,0.77,6.84,2.94,21120560.75,murky_monazite / 562.5 т сырья,122154.04,172.90,172.90,105.97,126.35,54.40
quick,Быстрая,wind_houses_industrial_cruiser_r09,Меркурий,9,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,mining,Руда,76.00,36.00,76.00,54.00,0.00,66.00,16.80,0.00,74.15,1.2087,1.00,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4190.76,1.0000,quick_adaptive,1.00,0.00,no,0.9964,342024.11,342024.11,259938.32,82085.79,2.00,82085.79,82085.79,47883.38,424109.89,355705.07,424109.89,47883.38,95766.75,232576.39,27361.93,6840.48,13680.96,0.00,355705.07,2880,2880,5760,5760,22,22,44,44,4922853.00,43635136.00,21660553.20,15,13.84,122.67,60.89,11.61,102.89,51.07,0.92,8.18,4.06,23843601.11,murky_monazite / 635.0 т сырья,259938.32,91.73,91.73,56.22,67.03,24.22
quick,Быстрая,wind_houses_industrial_cruiser_r10,Магистраль,10,wind_houses,Ветровые Дома,cruiser,industrial,industrial_cruiser,mining,Руда,78.00,38.00,78.00,56.00,0.00,68.00,18.00,0.00,77.28,1.2247,1.00,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7208.64,1.0000,quick_adaptive,1.00,0.00,no,1.0418,740064.34,740064.34,562448.90,177615.44,2.00,177615.44,177615.44,103609.01,917679.78,769666.92,917679.78,103609.01,207218.02,503243.75,59205.15,14801.29,29602.57,0.00,769666.92,5760,5760,11520,11520,24,24,48,48,17856499.00,109924544.00,89282495.00,15,23.20,142.82,116.00,19.46,119.79,97.29,1.55,9.52,7.73,26051063.50,murky_monazite / 693.8 т сырья,562448.90,46.32,46.32,28.39,33.85,7.29
quick,Быстрая,wind_houses_light_interceptor_cruiser_r02,Перехват,2,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,courier,Курьерка,46.08,36.00,0.00,0.00,0.00,0.00,14.40,0.00,46.08,1.0097,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,97.88,1.0000,quick_adaptive,1.00,0.00,no,0.9648,2143.13,2143.13,321.47,1821.66,2.00,1821.66,1821.66,685.80,3964.79,1693.07,3964.79,685.80,1371.60,257.18,64.29,900.12,1800.23,0.00,1693.07,10,10,20,20,9,9,18,18,6700.00,13400.00,8710.00,10,3.96,7.91,5.14,1.69,3.38,2.20,0.40,0.79,0.51,5701.37,"лимит задается плотностью целей/контрактом, не трюмом",3964.79,17.74,1.44,1.44,3.37,4.25
